page_link,img_link,whatsapp_link,price,location,bedrooms,bathrooms,area,title,description,time
https://www.zameen.com/Property/islamabad_d_12_4_marla_house_for_sale-34659328-160-1.html,,https://wa.me/?text=4%20Marla%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_4_marla_house_for_sale-34659328-160-1.html,2.65 Crore,"D-12, Islamabad",4,4,4 Marla,4 Marla House For Sale,"4 Marla House For Sale 
4 Bedrooms with attach Bath
2 kitchens
1 Servent Room
2 Tv lounges
Car... more",Added: 2 months ago
https://www.zameen.com/Property/islamabad_d_12_5_marla_brand_new_house_for_sale_in_d_12-33187286-160-1.html,,https://wa.me/?text=5%20Marla%20Brand%20new%20House%20For%20Sale%20in%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_5_marla_brand_new_house_for_sale_in_d_12-33187286-160-1.html,3.4 Crore,"D-12, Islamabad",3,3,5 Marla,5 Marla Brand new House For Sale in D-12,"5 Marla brand new House in D-12
3 bed with attached baths 
one Drawing room, kitchen, and store ... more",Added: 3 months ago
https://www.zameen.com/Property/d_12_d_12_1_d_12__5_beds_10_marla__new_double_storey_corner_house_for_sale-30918274-3154-1.html,,https://wa.me/?text=D-12%20%205%20Beds%2010%20Marla%20%20New%20Double%20Storey%20Corner%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_d_12__5_beds_10_marla__new_double_storey_corner_house_for_sale-30918274-3154-1.html,6.8 Crore,"D-12/1, D-12",5,5,10 Marla,D-12  5 Beds 10 Marla  New Double Storey Corner House For Sale,D-12  5 Beds 10 Marla  New Double Storey Corner House For Sale For Detail Plz Contact Aqeel Hussain... more,Added: 5 months ago
https://www.zameen.com/Property/islamabad_d_12_house_for_sale_d_12_1_size_1_kanal_brand_new_house-36196622-160-1.html,,https://wa.me/?text=House%20For%20Sale%20D%2012%201%20Size%201%20Kanal%20Brand%20New%20House%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_for_sale_d_12_1_size_1_kanal_brand_new_house-36196622-160-1.html,13 Crore,"D-12, Islamabad",9,9,1 Kanal,House For Sale D 12 1 Size 1 Kanal Brand New House,"*house For Sale*
 *sector*  _d 12 1 

triple Stories

*accomodations*
brand New House 
9 Bedrooms
9... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_house_for_sale_d_12_size_1_kanal__brand_new-36196466-160-1.html,,https://wa.me/?text=House%20For%20Sale%20D%2012%20Size%201%20Kanal%20%20Brand%20New%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_for_sale_d_12_size_1_kanal__brand_new-36196466-160-1.html,14 Crore,"D-12, Islamabad",9,9,1 Kanal,House For Sale D 12 Size 1 Kanal  Brand New,"*house For Sale*
 *sector*  D 12

triple Stories

*accomodations*
brand New House Not Use 
9... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_beautiful_house_for_sale_in_prime_location_of_d_12_with_extra_land-35720638-160-1.html,,https://wa.me/?text=Beautiful%20House%20For%20Sale%20In%20Prime%20Location%20Of%20D-12%20With%20Extra%20Land%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_beautiful_house_for_sale_in_prime_location_of_d_12_with_extra_land-35720638-160-1.html,4.25 Crore,"D-12, Islamabad",4,4,14 Marla,Beautiful House For Sale In Prime Location Of D-12 With Extra Land,"Awesome | Beautiful Location House For Sale In D-12
luxury 4 Rooms With Beautiful View And Attached... more",Added: 2 days ago
https://www.zameen.com/Property/d_12_d_12_3_d12_3_brand_new_house_30x60-35510529-3156-1.html,,https://wa.me/?text=D12%203%20Brand%20New%20House%2030x60%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_3_d12_3_brand_new_house_30x60-35510529-3156-1.html,6 Crore,"D-12/3, D-12",5,6,8 Marla,D12 3 Brand New House 30x60,Entering A New Level In Residential House's Construction Alhamdulillah. (30x60)ft Luxury House Just... more,Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_house_for_sale_pics_not_available_yet__can_visit-35835382-160-1.html,https://media.zameen.com/thumbnails/147181502-400x300.jpeg,https://wa.me/?text=Brand%20New%20House%20For%20Sale%20(%20Pics%20Not%20Available%20Yet)%20Can%20Visit%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_house_for_sale_pics_not_available_yet__can_visit-35835382-160-1.html,2.5 Crore,"D-12, Islamabad",3,3,4 Marla,Brand New House For Sale ( Pics Not Available Yet) Can Visit,"BRAND NEW HOUSE FOR SALE , 4.4 MARLA
3 BED, 3 BATH , TV , 2 KITCHENS DOUBLE UNIT
The House being... more",Added: 4 days ago
https://www.zameen.com/Property/d_12_d_12_2_brand_new_house_for_sale_in_marvellous_margalla_hill_sector-29998406-3155-1.html,https://media.zameen.com/thumbnails/119520983-400x300.jpeg,https://wa.me/?text=Brand%20New%20House%20For%20Sale%20In%20Marvellous%20Margalla%20Hill%20Sector%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_2_brand_new_house_for_sale_in_marvellous_margalla_hill_sector-29998406-3155-1.html,12.5 Crore,"D-12/2, D-12",8,9,1.2 Kanal,Brand New House For Sale In Marvellous Margalla Hill Sector,8 Bed With 9 Bathroom House Triple Storey House Corner With Huge Extra Plot Connected With... more,Added: 6 days ago
https://www.zameen.com/Property/islamabad_d_12_house_for_sale_d_12_2_size_1_kanal_brand_new_house-36197149-160-1.html,https://media.zameen.com/thumbnails/147791803-400x300.jpeg,https://wa.me/?text=House%20For%20Sale%20D%2012%202%20Size%201%20Kanal%20Brand%20New%20House%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_for_sale_d_12_2_size_1_kanal_brand_new_house-36197149-160-1.html,13.5 Crore,"D-12, Islamabad",9,9,1 Kanal,House For Sale D 12 2 Size 1 Kanal Brand New House,"*house For Sale*
 *sector*  _d 12 2

triple Stories

accomodations*
brand New House 
9 Bedrooms
9... more",Added: 2 weeks ago
https://www.zameen.com/Property/d_12_d_12_1_triple_storey_house_for_sale-32894376-3154-1.html,https://media.zameen.com/thumbnails/132326747-400x300.jpeg,https://wa.me/?text=Triple%20Storey%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_triple_storey_house_for_sale-32894376-3154-1.html,10 Crore,"D-12/1, D-12",11,,1.2 Kanal,Triple Storey House For Sale,"Triple Story House For Sale, Margalla Facing, Size 600sqy (60x90), Ideally Located, Only 3 Years... more",Added: 4 weeks ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_house_for_sale-34905515-160-1.html,,https://wa.me/?text=Brand%20New%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_house_for_sale-34905515-160-1.html,2.75 Crore,"D-12, Islamabad",3,4,4 Marla,Brand New House For Sale,"3 bed 3 bath  Drawing Dinning Beautiful location
A spacious House in D-12 is hard to come by, so... more",Added: 1 month ago
https://www.zameen.com/Property/d_12_d_12_2_house_for_sale_in_d_12_2-31352866-3155-1.html,,https://wa.me/?text=House%20For%20Sale%20In%20D%2012%202%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_2_house_for_sale_in_d_12_2-31352866-3155-1.html,7.2 Crore,"D-12/2, D-12",,,12 Marla,House For Sale In D 12 2,"Beautiful
renovated House For Sale
size 40*80
street Number 65
house No Cy

double Unit
beautiful... more",Added: 2 months ago
https://www.zameen.com/Property/islamabad_d_12_900_square_feet_house_in_d_12_for_sale-34534110-160-1.html,,https://wa.me/?text=900%20Square%20Feet%20House%20In%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_900_square_feet_house_in_d_12_for_sale-34534110-160-1.html,2.7 Crore,"D-12, Islamabad",4,4,4 Marla,900 Square Feet House In D-12 For Sale,The House is designed and developed as per the exact buyers' demands. Fully-furnished spaces for... more,Added: 3 months ago
https://www.zameen.com/Property/islamabad_d_12_3150_square_feet_house_in_only_rs_75_000_000-34369127-160-1.html,,https://wa.me/?text=3150%20Square%20Feet%20House%20In%20Only%20Rs.%2075%2C000%2C000%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_3150_square_feet_house_in_only_rs_75_000_000-34369127-160-1.html,7.5 Crore,"D-12, Islamabad",6,6,14 Marla,"3150 Square Feet House In Only Rs. 75,000,000",The House is surrounded by all kinds of facilities so that you don't have to drive too far for... more,Added: 3 months ago
https://www.zameen.com/Property/d_12_d_12_4_house_for_sale-33693314-3157-1.html,,https://wa.me/?text=House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_4_house_for_sale-33693314-3157-1.html,6.5 Crore,"D-12/4, D-12",5,7,10 Marla,House For Sale,"Double Storey New House, 70 Feet Street, 50*90 Facing, Near To Double Road
your Posh-living Dreams... more",Added: 3 months ago
https://www.zameen.com/Property/islamabad_d_12_house_for_sale_in_d_12_sector_islamabad-34052620-160-1.html,,https://wa.me/?text=House%20For%20Sale%20In%20D-12%20Sector%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_for_sale_in_d_12_sector_islamabad-34052620-160-1.html,6.7 Crore,"D-12, Islamabad",9,10,10 Marla,House For Sale In D-12 Sector Islamabad,"Very Nice House Is Available For Sale In Sector D-12
new Built House
size (35x70) 10 Marla
bedrooms... more",Added: 3 months ago
https://www.zameen.com/Property/islamabad_d_12_d_12_3_25x50_house_for_sale_margalla_face_good_location-30918108-160-1.html,,https://wa.me/?text=D-12%2F3%2025x50%20House%20For%20Sale%20Margalla%20Face%20Good%20Location%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d_12_3_25x50_house_for_sale_margalla_face_good_location-30918108-160-1.html,3.6 Crore,"D-12, Islamabad",3,3,5 Marla,D-12/3 25x50 House For Sale Margalla Face Good Location,"D-12/3 25x50 house for sale 
margalla face good location 
3 Beds attach washroom 
2 tv lounge 
1... more",Added: 5 months ago
https://www.zameen.com/Property/d_12_d_12_1_d12_5marla__brand_new_double_storey_house_available_for_sale-35099267-3154-1.html,,https://wa.me/?text=D12%205marla%20%20brand%20new%20double%20storey%20house%20available%20for%20sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_d12_5marla__brand_new_double_storey_house_available_for_sale-35099267-3154-1.html,3.3 Crore,"D-12/1, D-12",3,4,5 Marla,D12 5marla  brand new double storey house available for sale,3bed with attach bath drawing dainang TV lounge kichan tile flooring sarvant room 1unit... more,Added: 1 week ago
https://www.zameen.com/Property/islamabad_d_12_900_square_feet_apartment_available_for_sale_d_12_in_islamabad-36219677-160-1.html,,https://wa.me/?text=900%20Square%20Feet%20Apartment%20Available%20For%20Sale%20D-12%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_900_square_feet_apartment_available_for_sale_d_12_in_islamabad-36219677-160-1.html,1.5 Crore,"D-12, Islamabad",2,3,4 Marla,900 Square Feet Apartment Available For Sale D-12 In Islamabad,"2 Bed Rooms With Attached Wash Rooms 
T. V Lounge Kitchen Car Parking
Further Detail Contact Me
You... more",Added: 2 weeks ago
https://www.zameen.com/Property/d_12_d_12_1_d_12_1_brand_new_corner_25x40_triple_story_with_extra_land-35470101-3154-1.html,,https://wa.me/?text=D-12%2F1%20brand%20New%20Corner%2025x40%20Triple%20Story%20With%20Extra%20Land%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_d_12_1_brand_new_corner_25x40_triple_story_with_extra_land-35470101-3154-1.html,3.25 Crore,"D-12/1, D-12",5,5,4.4 Marla,D-12/1 brand New Corner 25x40 Triple Story With Extra Land,"4 Marlla Triple Story 5 Bed Rooms Two Unit Corner 50ft Street Prime Location
3 Marlla Extra Land ... more",Added: 1 month ago
https://www.zameen.com/Property/islamabad_d_12_4_marla_house_for_sale_in_d12_markaz-34564267-160-1.html,,https://wa.me/?text=4%20Marla%20House%20For%20Sale%20In%20D12-markaz%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_4_marla_house_for_sale_in_d12_markaz-34564267-160-1.html,3.25 Crore,"D-12, Islamabad",2,2,4 Marla,4 Marla House For Sale In D12-markaz,"4 Marla Double Storey House For Sale In Front Of D-12 Markaz. 
Prime Location
2 Bedrooms with... more",Added: 3 months ago
https://www.zameen.com/Property/d_12_d_12_1_prime_location_25x40_house_in_d12_1-35878723-3154-1.html,,https://wa.me/?text=prime%20location%2025x40%20house%20in%20D12%2F1%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_prime_location_25x40_house_in_d12_1-35878723-3154-1.html,2.8 Crore,"D-12/1, D-12",4,4,4 Marla,prime location 25x40 house in D12/1,"Sector: D12/1 
Street: 108
Margalla facing 
2 years old As brand new
Double story
4 beds with... more",Added: 1 day ago
https://www.zameen.com/Property/islamabad_d_12_d_12_kanal_house_for_sale-35892069-160-1.html,,https://wa.me/?text=D%2012%20Kanal%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d_12_kanal_house_for_sale-35892069-160-1.html,12 Crore,"D-12, Islamabad",9,9,1 Kanal,D 12 Kanal House For Sale,9 Bed With Attach Bath With Triple Storey House Available For Investor Price Available For Sale... more,Added: 6 days ago
https://www.zameen.com/Property/islamabad_d_12_d12_25_40_4marla_double_storey_house_brand_new_available_for_sale-35469176-160-1.html,,https://wa.me/?text=D12%2025*40%204marla%20double%20storey%20house%20brand%20new%20available%20for%20sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d12_25_40_4marla_double_storey_house_brand_new_available_for_sale-35469176-160-1.html,2.8 Crore,"D-12, Islamabad",3,3,4 Marla,D12 25*40 4marla double storey house brand new available for sale,3bed with attach bath drawing room TV lounge kichan tile flooring sarvant... more,Added: 1 week ago
https://www.zameen.com/Property/d_12_d_12_1_d_12_5_marla_double_storey_house_available_for_sale-35099081-3154-1.html,,https://wa.me/?text=D-12%205%20Marla%20Double%20Storey%20House%20Available%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_d_12_5_marla_double_storey_house_available_for_sale-35099081-3154-1.html,3.5 Crore,"D-12/1, D-12",4,4,5 Marla,D-12 5 Marla Double Storey House Available For Sale,"D-12 5 Marla Double Storey House Available For Sale  
with 4 Bed With Attach Bath Drawing Dining... more",Added: 1 week ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_1_kanal_house_for_sale-36168336-160-1.html,,https://wa.me/?text=Brand%20New%201%20Kanal%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_1_kanal_house_for_sale-36168336-160-1.html,14.5 Crore,"D-12, Islamabad",9,9,1 Kanal,Brand New 1 Kanal House For Sale,"outcllas location 
near to double Road and Near To park
The House is constructed with modern... more",Added: 3 weeks ago
https://www.zameen.com/Property/islamabad_d_12_brand_new_4_marla_house_for_sale_in_islamabad-36168164-160-1.html,,https://wa.me/?text=Brand%20New%204%20Marla%20House%20For%20Sale%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_brand_new_4_marla_house_for_sale_in_islamabad-36168164-160-1.html,3 Crore,"D-12, Islamabad",4,4,4 Marla,Brand New 4 Marla House For Sale In Islamabad,"good location near to double Road
Your property search ends right here with this House as it's the... more",Added: 3 weeks ago
https://www.zameen.com/Property/d_12_d_12_1_900__square_feet_house_in_central_d_12_for_sale-30131860-3154-1.html,,https://wa.me/?text=900%20%20Square%20Feet%20House%20In%20Central%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_1_900__square_feet_house_in_central_d_12_for_sale-30131860-3154-1.html,2.3 Crore,"D-12/1, D-12",2,2,4 Marla,900  Square Feet House In Central D-12 For Sale,"House For Sale In D 12 3
size 25*40
dem 2 30

street Number Cyz
plot Number Xyz

beautiful House... more",Added: 8 months ago
https://www.zameen.com/Property/islamabad_d_12_750_square_feet_2_bed_rooms_with_attached_wash_rooms_apartment_available_for_sale_d_12_in_islamabad-36329070-160-1.html,,https://wa.me/?text=750%20Square%20Feet%202%20Bed%20Rooms%20With%20Attached%20Wash%20Rooms%20Apartment%20Available%20For%20Sale%20D-12%20In%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_750_square_feet_2_bed_rooms_with_attached_wash_rooms_apartment_available_for_sale_d_12_in_islamabad-36329070-160-1.html,75 Lakh,"D-12, Islamabad",2,3,3.3 Marla,750 Square Feet 2 Bed Rooms With Attached Wash Rooms Apartment Available For Sale D-12 In Islamabad,"2 Bed Rooms With Attached Wash Rooms T. v Lounge Kitchen Car Parking Electricity Meter 
water... more",Added: 2 weeks ago
https://www.zameen.com/Property/islamabad_d_12_modern_1_kanal_luxury_house_for_sale-34564841-160-1.html,,https://wa.me/?text=Modern%201%20Kanal%20Luxury%20House%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_modern_1_kanal_luxury_house_for_sale-34564841-160-1.html,13.5 Crore,"D-12, Islamabad",10,10,1 Kanal,Modern 1 Kanal Luxury House For Sale,"Looking For A Well Constructed House For Your Family? This can be the best option for you. 
... more",Added: 2 months ago
https://www.zameen.com/Property/islamabad_d_12_d_12_7marla_30_60_brand_new_double_storey_house-35469343-160-1.html,,https://wa.me/?text=D-12%207marla%2030*60%20Brand%20New%20Double%20Storey%20House%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d_12_7marla_30_60_brand_new_double_storey_house-35469343-160-1.html,5.95 Crore,"D-12, Islamabad",5,6,7 Marla,D-12 7marla 30*60 Brand New Double Storey House,5bed with attach bath 2drawing room TV lounge kitchen tile flooring servant room Park face corner... more,Added: 1 week ago
https://www.zameen.com/Property/islamabad_d_12_2_bed_flat_for_sale_in_city_center__d12-36592219-160-1.html,https://images.zameen.com/smap/400/300/33.701636/72.948532/image.jpeg?quality=80&imageformat=jpeg,https://wa.me/?text=2%20Bed%20Flat%20For%20Sale%20in%20City%20Center%2C%20D12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_2_bed_flat_for_sale_in_city_center__d12-36592219-160-1.html,95 Lakh,"D-12, Islamabad",2,2,4 Marla,"2 Bed Flat For Sale in City Center, D12","Prime location  Flats
2 bedrooms with attach bathroom
1 Tvlounge
kitchen
Reasonable Demand  95... more",Added: 1 hour ago
https://www.zameen.com/Property/islamabad_d_12_900_sq_ft_flat_for_sale-36591121-160-1.html,https://images.zameen.com/smap/400/300/33.701636/72.948532/image.jpeg?quality=80&imageformat=jpeg,https://wa.me/?text=900%20sq%20ft%20Flat%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_900_sq_ft_flat_for_sale-36591121-160-1.html,1.58 Crore,"D-12, Islamabad",2,2,4 Marla,900 sq ft Flat For Sale,"Prime Location Flat 
2 bedrooms with attach bath
1 Drawing Room 
kitchen 
beautiful Balcony View ... more",Added: 2 hours ago
https://www.zameen.com/Property/islamabad_d_12_d_12_1_4_marla_double_unit_house_for_sale-36589773-160-1.html,https://images.zameen.com/smap/400/300/33.701636/72.948532/image.jpeg?quality=80&imageformat=jpeg,https://wa.me/?text=D-12%2F1%204%20marla%20Double%20unit%20house%20for%20sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_d_12_1_4_marla_double_unit_house_for_sale-36589773-160-1.html,2.55 Crore,"D-12, Islamabad",3,4,4.4 Marla,D-12/1 4 marla Double unit house for sale,"3 bedroom with bath drawing,lounge, 2 kicthen , S/qtr,
Car pouch good location ????... more",Added: 2 hours ago
https://www.zameen.com/Property/d_12_d_12_2_brand_new_triple_storey_3_sided_corner_house_with_extra_land-36589281-3155-1.html,https://images.zameen.com/smap/400/300/33.702421/72.941837/image.jpeg?quality=80&imageformat=jpeg,https://wa.me/?text=Brand%20New%20Triple%20Storey%203%20Sided%20Corner%20House%20with%20Extra%20land%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fd_12_d_12_2_brand_new_triple_storey_3_sided_corner_house_with_extra_land-36589281-3155-1.html,7 Crore,"D-12/2, D-12",7,8,8 Marla,Brand New Triple Storey 3 Sided Corner House with Extra land,"The house is located at a posh location in D-12/2
Near Main Road
Brand New Construction
3 Sided... more",Added: 3 hours ago
https://www.zameen.com/Property/islamabad_d_12_striking_10_marla_house_available_in_d_12_for_sale-36523382-160-1.html,,https://wa.me/?text=Striking%2010%20Marla%20House%20Available%20In%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_striking_10_marla_house_available_in_d_12_for_sale-36523382-160-1.html,6.6 Crore,"D-12, Islamabad",,,10 Marla,Striking 10 Marla House Available In D-12 For Sale,"10 Marla sized units are hard to come by for sale, so make your decision today. Islamabad has good... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_ready_to_buy_a_house_10_marla_in_d_12-36523381-160-1.html,,https://wa.me/?text=Ready%20To%20Buy%20A%20House%2010%20Marla%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_ready_to_buy_a_house_10_marla_in_d_12-36523381-160-1.html,6.5 Crore,"D-12, Islamabad",,,10 Marla,Ready To Buy A House 10 Marla In D-12,Property in D-12 lets you access the best facilities and amenities around. Book your 10 Marla House... more,Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_5_marla_house_for_sale_in_d_12_islamabad-36523380-160-1.html,,https://wa.me/?text=5%20Marla%20House%20For%20Sale%20In%20D-12%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_5_marla_house_for_sale_in_d_12_islamabad-36523380-160-1.html,3.6 Crore,"D-12, Islamabad",,,5 Marla,5 Marla House For Sale In D-12 Islamabad,The deal for 5 Marla House is a treat for serious buyers. The House comes well-fitted with modern... more,Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_want_to_buy_a_house_in_islamabad_-36523379-160-1.html,,https://wa.me/?text=Want%20To%20Buy%20A%20House%20In%20Islamabad%3F%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_want_to_buy_a_house_in_islamabad_-36523379-160-1.html,3.55 Crore,"D-12, Islamabad",,,5 Marla,Want To Buy A House In Islamabad?,"At an ideal location of D-12, this House is a great investment option for all. Property in D-12... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_high_in_demand_house_up_for_sale-36523378-160-1.html,,https://wa.me/?text=High%20In%20Demand%20House%20Up%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_high_in_demand_house_up_for_sale-36523378-160-1.html,3.5 Crore,"D-12, Islamabad",,,5 Marla,High In Demand House Up For Sale,You can buy the 5 Marla property that is surrounded with all kinds of facilities. Looking to buy a... more,Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_house_available_for_sale_in_d_12-36523377-160-1.html,,https://wa.me/?text=House%20Available%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_available_for_sale_in_d_12-36523377-160-1.html,3 Crore,"D-12, Islamabad",,,4 Marla,House Available For Sale In D-12,Considering to buy this property? This one has multi-purpose facilities that doesn't show up on the... more,Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_this_house_available_in_is_up_for_sale-36523376-160-1.html,,https://wa.me/?text=This%20House%20Available%20In%20%2C%20Is%20Up%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_this_house_available_in_is_up_for_sale-36523376-160-1.html,2.7 Crore,"D-12, Islamabad",,,4 Marla,"This House Available In , Is Up For Sale","Whatever kind of House you are looking for, you are in the right place to find it. Investment in 4... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_house_of_4_marla_in_d_12_for_sale-36523375-160-1.html,,https://wa.me/?text=House%20Of%204%20Marla%20In%20D-12%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_of_4_marla_in_d_12_for_sale-36523375-160-1.html,2.6 Crore,"D-12, Islamabad",,,4 Marla,House Of 4 Marla In D-12 For Sale,Buying a 4 Marla property is a good option to live comfortably. House is easily accessible from all... more,Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_house_of_4_marla_is_available_for_sale-36523374-160-1.html,,https://wa.me/?text=House%20Of%204%20Marla%20Is%20Available%20For%20Sale%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_of_4_marla_is_available_for_sale-36523374-160-1.html,2.5 Crore,"D-12, Islamabad",,,4 Marla,House Of 4 Marla Is Available For Sale,"All kinds of properties are available for sale in various cities, depending on where you want to... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_this_is_your_chance_to_buy_house_in_d_12_islamabad-36523373-160-1.html,,https://wa.me/?text=This%20Is%20Your%20Chance%20To%20Buy%20House%20In%20D-12%20Islamabad%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_this_is_your_chance_to_buy_house_in_d_12_islamabad-36523373-160-1.html,2.6 Crore,"D-12, Islamabad",,,4 Marla,This Is Your Chance To Buy House In D-12 Islamabad,Buying a property from our offerings will give you just what you need. D-12 is based away from the... more,Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_great_house_available_for_sale_in-36523372-160-1.html,,https://wa.me/?text=Great%20House%20Available%20For%20Sale%20In%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_great_house_available_for_sale_in-36523372-160-1.html,6.5 Crore,"D-12, Islamabad",,,10 Marla,Great House Available For Sale In,"Priced at Rs 65,000,000, what more could you ask for? You are only one step away from booking your... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_4_marla_house_for_sale_is_available_in_d_12-36523371-160-1.html,,https://wa.me/?text=4%20Marla%20House%20For%20Sale%20Is%20Available%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_4_marla_house_for_sale_is_available_in_d_12-36523371-160-1.html,2.95 Crore,"D-12, Islamabad",,,4 Marla,4 Marla House For Sale Is Available In D-12,"The seller has set the asking price very reasonable at Rs 29,500,000. This House is on the top of... more",Added: 2 days ago
https://www.zameen.com/Property/islamabad_d_12_house_available_for_sale_in_d_12-36523370-160-1.html,,https://wa.me/?text=House%20Available%20For%20Sale%20In%20D-12%20https%3A%2F%2Fwww.zameen.com%2FProperty%2Fislamabad_d_12_house_available_for_sale_in_d_12-36523370-160-1.html,2.4 Crore,"D-12, Islamabad",,,4 Marla,House Available For Sale In D-12,"4 Marla sized units are hard to come by for sale, so make your decision today. D-12 is trending in... more",Added: 2 days ago
